biomarker_name,mdbid,condition_id,condition_name
PC(18:1(11Z)/P-16:0),MDB00000585,251,Obesity
PC(14:1(9Z)/20:0),MDB00000514,251,Obesity
PC(16:1(9Z)/18:0),MDB00000544,251,Obesity
PC(14:1(9Z)/20:1(11Z)),MDB00000515,251,Obesity
PC(16:1(9Z)/18:1(11Z)),MDB00000545,251,Obesity
PC(16:1(9Z)/18:1(9Z)),MDB00000546,251,Obesity
PC(14:1(9Z)/22:0),MDB00000519,251,Obesity
PC(P-16:0/20:1(11Z)),MDB00000808,251,Obesity
"PC(P-16:0/18:2(9Z,12Z))",MDB00000803,251,Obesity
PC(P-16:0/18:1(9Z)),MDB00000802,251,Obesity
PC(20:0/16:1(9Z)),MDB00000651,251,Obesity
PC(20:1(11Z)/P-16:0),MDB00000671,251,Obesity
"PC(20:2(11Z,14Z)/14:0)",MDB00000672,251,Obesity
"PC(18:2(9Z,12Z)/16:0)",MDB00000602,251,Obesity
PC(18:0/18:1(9Z)),MDB00000565,251,Obesity
PC(16:1(9Z)/P-18:1(9Z)),MDB00000560,251,Obesity
PC(18:0/18:1(11Z)),MDB00000564,251,Obesity
PC(18:0/16:1(9Z)),MDB00000562,251,Obesity
PC(20:0/14:1(9Z)),MDB00000649,251,Obesity
PC(22:1(13Z)/14:0),MDB00000735,251,Obesity
PC(16:1(9Z)/20:0),MDB00000550,251,Obesity
PC(16:0/20:0),MDB00000535,251,Obesity
"PC(18:3(6Z,9Z,12Z)/20:0)",MDB00000619,251,Obesity
"PC(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))",MDB00000616,251,Obesity
"PC(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))",MDB00000579,251,Obesity
"PC(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))",MDB00000639,251,Obesity
Alpha-Carotene,MDB00000437,251,Obesity
"PC(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))",MDB00000592,251,Obesity
PC(14:0/22:0),MDB00000500,251,Obesity
"PC(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))",MDB00000628,251,Obesity
"PC(20:2(11Z,14Z)/18:1(11Z))",MDB00000674,251,Obesity
"PC(20:2(11Z,14Z)/18:1(9Z))",MDB00000675,251,Obesity
PC(P-18:0/18:0),MDB00000812,251,Obesity
"PC(22:2(13Z,16Z)/16:1(9Z))",MDB00000743,251,Obesity
"PC(18:2(9Z,12Z)/20:1(11Z))",MDB00000607,251,Obesity
"PC(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))",MDB00000605,251,Obesity
"PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))",MDB00000604,251,Obesity
"PC(16:1(9Z)/22:2(13Z,16Z))",MDB00000554,251,Obesity
"PC(P-18:1(11Z)/20:2(11Z,14Z))",MDB00000827,251,Obesity
"PC(22:5(7Z,10Z,13Z,16Z,19Z)/14:0)",MDB00000763,251,Obesity
Estrone sulfate,MDB00000323,251,Obesity
Estrone sulfate,MDB00000323,2005,X-Linked Ichthyosis
PC(18:0/P-18:0),MDB00000571,251,Obesity
"PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",MDB00000502,251,Obesity
"PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))",MDB00000503,251,Obesity
"PC(18:1(9Z)/20:2(11Z,14Z))",MDB00000593,251,Obesity
"PC(P-18:1(11Z)/18:4(6Z,9Z,12Z,15Z))",MDB00000826,251,Obesity
"PC(18:1(11Z)/20:2(11Z,14Z))",MDB00000580,251,Obesity
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-16:0)",MDB00000724,251,Obesity
PC(22:0/14:0),MDB00000727,251,Obesity
"PC(20:1(11Z)/18:2(9Z,12Z))",MDB00000665,251,Obesity
"PC(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))",MDB00000552,251,Obesity
"PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))",MDB00000520,251,Obesity
"PC(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))",MDB00000638,251,Obesity
"PC(20:0/18:3(6Z,9Z,12Z))",MDB00000652,251,Obesity
"PC(20:0/18:3(9Z,12Z,15Z))",MDB00000653,251,Obesity
"PC(22:4(7Z,10Z,13Z,16Z)/14:1(9Z))",MDB00000749,251,Obesity
PC(20:0/P-16:0),MDB00000661,251,Obesity
"PC(20:2(11Z,14Z)/P-18:1(11Z))",MDB00000681,251,Obesity
Hydroxyvalerylcarnitine,MDB00000851,251,Obesity
"PC(22:5(4Z,7Z,10Z,13Z,16Z)/14:0)",MDB00000755,251,Obesity
"PC(P-18:1(9Z)/18:4(6Z,9Z,12Z,15Z))",MDB00000837,251,Obesity
"PC(P-18:1(9Z)/20:2(11Z,14Z))",MDB00000838,251,Obesity
"PC(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))",MDB00000705,251,Obesity
cis-5-Tetradecenoylcarnitine,MDB00000366,251,Obesity
"PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))",MDB00000537,251,Obesity
"PC(20:2(11Z,14Z)/P-18:1(9Z))",MDB00000682,251,Obesity
"PC(20:3(5Z,8Z,11Z)/18:0)",MDB00000685,251,Obesity
PC(P-16:0/20:0),MDB00000807,251,Obesity
PC(20:0/16:0),MDB00000650,251,Obesity
"PC(18:4(6Z,9Z,12Z,15Z)/P-18:1(11Z))",MDB00000647,251,Obesity
"PC(18:4(6Z,9Z,12Z,15Z)/P-18:1(9Z))",MDB00000648,251,Obesity
"PC(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))",MDB00000712,251,Obesity
"PC(18:3(9Z,12Z,15Z)/20:0)",MDB00000631,251,Obesity
"PC(18:0/20:3(5Z,8Z,11Z))",MDB00000566,251,Obesity
"PC(18:0/20:3(8Z,11Z,14Z))",MDB00000567,251,Obesity
"PC(P-18:0/20:3(5Z,8Z,11Z))",MDB00000815,251,Obesity
"PC(P-18:0/20:3(8Z,11Z,14Z))",MDB00000816,251,Obesity
PC(18:0/18:0),MDB00000563,251,Obesity
"PC(20:3(8Z,11Z,14Z)/P-18:0)",MDB00000703,251,Obesity
"PC(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",MDB00000551,251,Obesity
"PC(20:3(5Z,8Z,11Z)/P-18:0)",MDB00000693,251,Obesity
"PC(20:3(8Z,11Z,14Z)/18:0)",MDB00000696,251,Obesity
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)",MDB00000718,251,Obesity
2-Hexenoylcarnitine,MDB00029833,251,Obesity
3-Hydroxy-cis-5-tetradecenoylcarnitine,MDB00029836,251,Obesity
4Alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol,MDB00029846,251,Obesity
Beta-Cryptoxanthin,MDB00000388,251,Obesity
Linoleyl carnitine,MDB00029888,251,Obesity
"LysoPC(18:2(9Z,12Z))",MDB00030042,251,Obesity
"LysoPC(18:2(9Z,12Z))",MDB00030042,303,Sepsis
Nonanoylcarnitine,MDB00029901,251,Obesity
PC(P-16:0/P-18:1(11Z)),MDB00029951,251,Obesity
PC(P-16:0/P-18:1(9Z)),MDB00029952,251,Obesity
PC(P-18:0/P-18:1(11Z)),MDB00029954,251,Obesity
PC(P-18:0/P-18:1(9Z)),MDB00029955,251,Obesity
PC(P-18:1(11Z)/P-16:0),MDB00029957,251,Obesity
PC(P-18:1(11Z)/P-18:0),MDB00029958,251,Obesity
PC(P-18:1(9Z)/P-16:0),MDB00029960,251,Obesity
PC(P-18:1(9Z)/P-18:0),MDB00029961,251,Obesity
Orotic acid,MDB00000108,254,Ornithine Transcarbamylase Deficiency
Orotic acid,MDB00000108,1359,N Acetylglutamate Synthase Deficiency
Orotic acid,MDB00000108,5455,Orotic Aciduria
2-Methoxyestradiol,MDB00000157,256,Ovarian Cancer
Galactosylhydroxylysine,MDB00000196,259,Paget's Disease
Galactosylhydroxylysine,MDB00000196,2318,Paget's Disease of Bone
Biopterin,MDB00000167,262,Parkinson's Disease
Biopterin,MDB00000167,301,Segawa Syndrome
Biopterin,MDB00000167,302,Sepiapterin Reductase Deficiency
(R)-N-Methylsalsolinol,MDB00000429,262,Parkinson's Disease
"1-Benzyl-1,2,3,4-tetrahydroisoquinoline",MDB00000440,262,Parkinson's Disease
3-Methoxytyramine,MDB00000011,262,Parkinson's Disease
(S)-N-Methylsalsolinol,MDB00000434,262,Parkinson's Disease
4-Hydroxynonenal,MDB00000448,262,Parkinson's Disease
4-Hydroxynonenal,MDB00000448,330,Uremia
Tin,MDB00000358,262,Parkinson's Disease
Silicon,MDB00030000,262,Parkinson's Disease
12-HETE,MDB00000482,266,Peroxisomal Diogenesis Disorder
12-HETE,MDB00000482,6070,Zellweger Syndrome
3-Hydroxyphenylacetic acid,MDB00000161,267,Phenylketonuria
Phenyllactic acid,MDB00000250,267,Phenylketonuria
4-Hydroxyphenylpyruvic acid,MDB00000229,267,Phenylketonuria
Mandelic acid,MDB00000228,267,Phenylketonuria
Mandelic acid,MDB00000228,5823,Eosinophilic Esophagitis
Ortho-Hydroxyphenylacetic acid,MDB00000211,267,Phenylketonuria
Cysteinylglycine,MDB00000042,267,Phenylketonuria
Hydroxyphenyllactic acid,MDB00029989,267,Phenylketonuria
Hydroxyphenyllactic acid,MDB00029989,5823,Eosinophilic Esophagitis
Meta-hydroxyphenylhydracrylic Acid,MDB00029890,267,Phenylketonuria
2-Furoylglycine,MDB00425882,267,Phenylketonuria
N1-Methyl-2-pyridone-5-carboxamide,MDB00000442,267,Phenylketonuria
N1-Methyl-2-pyridone-5-carboxamide,MDB00000442,321,Pellagra
N1-Methyl-2-pyridone-5-carboxamide,MDB00000442,330,Uremia
N1-Methyl-4-pyridone-3-carboxamide,MDB00425900,267,Phenylketonuria
Maleic acid,MDB00000084,267,Phenylketonuria
Maleic acid,MDB00000084,5823,Eosinophilic Esophagitis
Adenine,MDB00000017,267,Phenylketonuria
Adenine,MDB00000017,557,Lewy Body Dementia
Adenine,MDB00000017,5823,Eosinophilic Esophagitis
1-Methylnicotinamide,MDB00000225,267,Phenylketonuria
1-Methylnicotinamide,MDB00000225,321,Pellagra
1-Methylnicotinamide,MDB00000225,5823,Eosinophilic Esophagitis
Beta-Sitosterol,MDB00000267,268,Sitosterolemia
Uroporphyrin I,MDB00000285,270,Porphyria
Porphobilinogen,MDB00013424,270,Porphyria
Coproporphyrinogen I,MDB00000380,270,Porphyria
"5a-Pregnane-3,20-dione",MDB00000432,275,Prepartum Depression
Allopregnanolone,MDB00000326,275,Prepartum Depression
2-Methoxyestrone,MDB00000004,279,Prolactinoma
3-Hydroxypropionic acid,MDB00000226,281,Propionic Acidemia
3-Hydroxypropionic acid,MDB00000226,5823,Eosinophilic Esophagitis
3-Hydroxyvaleric acid,MDB00029985,281,Propionic Acidemia
Valerylglycine,MDB00029976,281,Propionic Acidemia
Androstanediol,MDB00000176,282,Prostate Cancer
Hydrocinnamic acid,MDB00000247,282,Prostate Cancer
Selenomethionine,MDB00000436,282,Prostate Cancer
Gama-Tocopherol,MDB00000332,282,Prostate Cancer
Gama-Tocopherol,MDB00000332,336,Endometrial Cancer
Guanosine,MDB00000064,285,Purine Nucleoside Phosphorylase Deficiency
Guanosine,MDB00000064,5823,Eosinophilic Esophagitis
Deoxyinosine,MDB00000037,285,Purine Nucleoside Phosphorylase Deficiency
Deoxyinosine,MDB00000037,5823,Eosinophilic Esophagitis
Inosine,MDB00000095,285,Purine Nucleoside Phosphorylase Deficiency
Deoxyguanosine,MDB00000044,285,Purine Nucleoside Phosphorylase Deficiency
Aflatoxin B1,MDB00000487,293,Reye's Syndrome
Cortisone,MDB00030004,295,Rheumatoid Arthritis
D-Xylitol,MDB00000406,297,Ribose 5 Phosphate Isomerase Deficiency
L-Arabinose,MDB00000207,297,Ribose 5 Phosphate Isomerase Deficiency
D-Xylulose,MDB00000339,297,Ribose 5 Phosphate Isomerase Deficiency
D-Xylulose,MDB00000339,1572,Pentosuria
Ribitol,MDB00000177,297,Ribose 5 Phosphate Isomerase Deficiency
L-Arabitol,MDB00000345,297,Ribose 5 Phosphate Isomerase Deficiency
L-Arabitol,MDB00000345,330,Uremia
D-Threitol,MDB00000441,297,Ribose 5 Phosphate Isomerase Deficiency
D-Arabitol,MDB00000189,297,Ribose 5 Phosphate Isomerase Deficiency
D-Ribose,MDB00000133,297,Ribose 5 Phosphate Isomerase Deficiency
D-Ribose,MDB00000133,5823,Eosinophilic Esophagitis
Erythritol,MDB00000407,297,Ribose 5 Phosphate Isomerase Deficiency
Myoinositol,MDB00000101,297,Ribose 5 Phosphate Isomerase Deficiency
Myoinositol,MDB00000101,330,Uremia
Myoinositol,MDB00000101,5823,Eosinophilic Esophagitis
Sarcosine,MDB00000130,299,Sarcosinemia
Sarcosine,MDB00000130,5823,Eosinophilic Esophagitis
Sepiapterin,MDB00000116,302,Sepiapterin Reductase Deficiency
Atorvastatin,MDB00000466,303,Sepsis
L-Acetylcarnitine,MDB00000096,303,Sepsis
L-Acetylcarnitine,MDB00000096,4281,3 Hydroxyacyl Co A Dehydrogenase Deficiency
LysoPC(18:1(9Z)),MDB00057474,303,Sepsis
Methionine sulfoxide,MDB00057473,303,Sepsis
20-Hydroxy-leukotriene B4,MDB00000334,306,Sjogren Larsson Syndrome
Mevalonic acid,MDB00000109,308,Smith Lemli Opitz Syndrome
Mevalonic acid,MDB00000109,3356,Mevalonic Aciduria
8-Dehydrocholesterol,MDB00000367,308,Smith Lemli Opitz Syndrome
Cotinine,MDB00000297,309,Smoking
5-Hydroxymethyluracil,MDB00000168,309,Smoking
Anabasine,MDB00000447,309,Smoking
Hydroxycotinine,MDB00000320,309,Smoking
"N,N-Dimethylformamide",MDB00000352,309,Smoking
Nicotinamide ribotide,MDB00000111,310,Sodium Nitrate Consumption
Prostaglandin B2,MDB00013451,315,Stroke
Docosahexaenoic acid,MDB00000383,315,Stroke
Cysteine-S-sulfate,MDB00000240,316,Sulfite Oxidase Deficiency
Cysteine-S-sulfate,MDB00000240,1466,Molybdenum Cofactor Deficiency
Cysteine-S-sulfate,MDB00000240,5823,Eosinophilic Esophagitis
Taurine,MDB00000122,316,Sulfite Oxidase Deficiency
Taurine,MDB00000122,1466,Molybdenum Cofactor Deficiency
Taurine,MDB00000122,5705,Autosomal Dominant Polycystic Kidney Disease
18-Hydroxycorticosterone,MDB00000144,318,Aldosterone Biosynthesis Defects
2-Hydroxy-2-methylbutyric acid,MDB00000361,319,Tert Amyl Methyl Ether Exposed
1-Methylinosine,MDB00000399,330,Uremia
Thiocyanate,MDB00000327,330,Uremia
Phenol,MDB00000110,330,Uremia
Phenol,MDB00000110,5823,Eosinophilic Esophagitis
Hexanal,MDB00000478,330,Uremia
Alpha-N-Phenylacetyl-L-glutamine,MDB00000483,330,Uremia
Methylamine,MDB00000080,330,Uremia
2-Aminobenzoic acid,MDB00000301,330,Uremia
Indoleacetic acid,MDB00013422,330,Uremia
Indoleacetic acid,MDB00013422,5823,Eosinophilic Esophagitis
Urea,MDB00000138,330,Uremia
Urea,MDB00000138,4011,Type 4B Bartter Syndrome
4-Guanidinobutanoic acid,MDB00000424,330,Uremia
Taurocyamine,MDB00000427,330,Uremia
Melatonin,MDB00000319,330,Uremia
Sorbitol,MDB00000120,330,Uremia
Sorbitol,MDB00000120,5823,Eosinophilic Esophagitis
Pentosidine,MDB00013449,330,Uremia
(2E)-2-Heptenal,MDB00029828,330,Uremia
2-Hexenal,MDB00029832,330,Uremia
4-Decenal,MDB00029844,330,Uremia
Acrolein,MDB00029851,330,Uremia
Ethylamine,MDB00029874,330,Uremia
N4-Acetylcytidine,MDB00029896,330,Uremia
N8-Acetylspermidine,MDB00030001,335,Pancreatic Cancer
N1-Acetylspermidine,MDB00000313,444,Breast Cancer
D-Sedoheptulose 7-phosphate,MDB00000299,557,Lewy Body Dementia
Fructose 6-phosphate,MDB00000059,557,Lewy Body Dementia
D-Ribose 5-phosphate,MDB00000336,557,Lewy Body Dementia
Oxytocin,MDB00000404,914,Prader Willi Syndrome
Aldosterone,MDB00000018,1085,Lipoid Congenital Adrenal Hyperplasia
Aldosterone,MDB00000018,1088,Congenital Adrenal Hyperplaia due to 17-alpha-Hydroxylase Deficiency
Aldosterone,MDB00000018,1098,Corticosterone Methyloxidase Type I Deficiency
Aldosterone,MDB00000018,1377,Antenatal Bartter Syndrome Type 2
Aldosterone,MDB00000018,2278,Antenatal Bartter Syndrome Type 1
Aldosterone,MDB00000018,4011,Type 4B Bartter Syndrome
Aldosterone,MDB00000018,4299,"Congenital Adrenal Insufficiency with 46,XY Sex Reversal"
Estradiol,MDB00000072,1085,Lipoid Congenital Adrenal Hyperplasia
Estradiol,MDB00000072,2005,X-Linked Ichthyosis
17a-Hydroxypregnenolone,MDB00000153,1086,Antley Bixler Syndrome With Genital Anomalies And Disordered Steroidogenesis
17a-Hydroxypregnenolone,MDB00000153,4299,"Congenital Adrenal Insufficiency with 46,XY Sex Reversal"
Deoxycorticosterone,MDB00000007,1088,Congenital Adrenal Hyperplaia due to 17-alpha-Hydroxylase Deficiency
Aspartylglycosamine,MDB00000173,1132,Aspartylglucosaminuria
Riboflavin,MDB00000119,1157,Brown Vialetto Van Laere Syndrome
Riboflavin,MDB00000119,5823,Eosinophilic Esophagitis
Alpha-Lactose,MDB00000088,1242,Adult Type Lactose Intolerance
Folic acid,MDB00000056,1291,Hereditary Folate Malabsorption
Carbon dioxide,MDB00013444,1297,"Fructose 1,6 Bisphosphatase Deficiency"
Glutaconic acid,MDB00000203,1317,Glutaric Acidemia I
Ammonium,MDB00029853,1359,N Acetylglutamate Synthase Deficiency
Ammonium,MDB00029853,2796,Coenzyme Q10 Deficiency
Calcium,MDB00013426,1377,Antenatal Bartter Syndrome Type 2
Calcium,MDB00013426,2278,Antenatal Bartter Syndrome Type 1
Calcium,MDB00013426,4011,Type 4B Bartter Syndrome
Dimethyl sulfone,MDB00000464,1449,Methionine Adenosyltransferase Deficiency
2-Ethylhydracrylic acid,MDB00000156,1451,3-Methylglutaconic Aciduria Type I
2-Ethylhydracrylic acid,MDB00000156,3278,2 Methylbutyryl Co A Dehydrogenase Deficiency
2-Ethylhydracrylic acid,MDB00000156,3317,Type V 3-Methylglutaconic Aciduria
Thiosulfate,MDB00000125,1466,Molybdenum Cofactor Deficiency
Glyoxylic acid,MDB00000055,1563,Primary Hyperoxaluria Type I
Cobalamin,MDB00000382,1575,Megaloblastic Anemia 1
Cobalamin,MDB00000382,1700,Transcobalamin Ii Deficiency
Trihydroxycoprostanoic acid,MDB00000381,1577,D Bifunctional Protein Deficiency
Trihydroxycoprostanoic acid,MDB00000381,6070,Zellweger Syndrome
Phytanic acid,MDB00000257,1629,Infantile Refsum Disease
Phytanic acid,MDB00000257,4332,Alpha Methylacyl Co A Racemase Deficiency
Phytanic acid,MDB00000257,6005,Rhizomelic Chondrodysplasia Punctata
Phytanic acid,MDB00000257,6070,Zellweger Syndrome
Urocanic acid,MDB00000140,1709,Urocanase Deficiency
Tyramine,MDB00000142,1886,Brunner Syndrome
Liothyronine,MDB00000128,2185,Proprotein Convertase 1/3 Deficiency
Desmosterol,MDB00000398,2338,Desmosterolosis
N-Butyrylglycine,MDB00000258,2345,Ethylmaonic Encephalopathy
3-Hydroxybutyrylcarnitine,MDB00029837,4281,3 Hydroxyacyl Co A Dehydrogenase Deficiency
Pregnenolone,MDB00000123,4299,"Congenital Adrenal Insufficiency with 46,XY Sex Reversal"
Pristanic acid,MDB00000255,4332,Alpha Methylacyl Co A Racemase Deficiency
Pristanic acid,MDB00000255,6070,Zellweger Syndrome
3-O-Sulfogalactosylceramide (d18:1/24:0),MDB00000013,5383,Mild Metachromatic Leukodystrophy
Orotidine,MDB00000252,5455,Orotic Aciduria
D-Serine,MDB00000423,5705,Autosomal Dominant Polycystic Kidney Disease
13(S)-hydroxyoctadecadienoic acid,MDB00000452,5705,Autosomal Dominant Polycystic Kidney Disease
2-Phenylpropionate,MDB00000846,5823,Eosinophilic Esophagitis
3-Hydroxymethylglutaric acid,MDB00000152,5823,Eosinophilic Esophagitis
Indoxyl sulfate,MDB00000217,5823,Eosinophilic Esophagitis
Palmitic acid,MDB00000104,5823,Eosinophilic Esophagitis
O-Phosphoethanolamine,MDB00000106,5823,Eosinophilic Esophagitis
5-Aminolevulinic acid,MDB00000303,5823,Eosinophilic Esophagitis
Threonic acid,MDB00000287,5823,Eosinophilic Esophagitis
Stearic acid,MDB00000263,5823,Eosinophilic Esophagitis
Vanillic acid,MDB00000172,5823,Eosinophilic Esophagitis
Isopropyl alcohol,MDB00000269,5823,Eosinophilic Esophagitis
2-Methylglutaric acid,MDB00000159,5823,Eosinophilic Esophagitis
Azelaic acid,MDB00000251,5823,Eosinophilic Esophagitis
L-Alloisoleucine,MDB00000187,5823,Eosinophilic Esophagitis
Pimelic acid,MDB00000268,5823,Eosinophilic Esophagitis
Benzoic acid,MDB00000348,5823,Eosinophilic Esophagitis
Ketoleucine,MDB00000223,5823,Eosinophilic Esophagitis
L-Homoserine,MDB00000235,5823,Eosinophilic Esophagitis
Deoxyuridine,MDB00000006,5823,Eosinophilic Esophagitis
Phosphoserine,MDB00000131,5823,Eosinophilic Esophagitis
"3,4-Dihydroxyhydrocinnamic acid",MDB00029981,5823,Eosinophilic Esophagitis
4-Hydroxyhippuric acid,MDB00029845,5823,Eosinophilic Esophagitis
Homocitrulline,MDB00029987,5823,Eosinophilic Esophagitis
trans-Ferulic acid,MDB00029992,5823,Eosinophilic Esophagitis
15(S)-HETE,MDB00000433,6070,Zellweger Syndrome
Dihydrodaidzein,MDB00000469,6289,Soy Foods Consumption
Glycitein,MDB00000470,6289,Soy Foods Consumption
Methanol,MDB00013443,6328,Ethanol Consumption
Pantothenic acid,MDB00013423,6328,Ethanol Consumption
Scyllitol,MDB00000480,6328,Ethanol Consumption
Tetrahydrobiopterin,MDB00000014,244,Myocardial Infarction
Deoxyuridine,MDB00000006,5823,Eosinophilic Esophagitis
Alpha-ketoisovaleric acid,MDB00000009,220,Maple Syrup Urine Disease
Mevalonic acid,MDB00000109,308,Smith Lemli Opitz Syndrome
Mevalonic acid,MDB00000109,3356,Mevalonic Aciduria
D-Ribose,MDB00000133,297,Ribose 5 Phosphate Isomerase Deficiency
D-Ribose,MDB00000133,5823,Eosinophilic Esophagitis
Glycerol 3-phosphate,MDB00000061,33,Alzheimer's Disease
Glycerol 3-phosphate,MDB00000061,557,Lewy Body Dementia
Cortexolone,MDB00013414,2,11 Beta Hydroxylase Deficiency
Biotin,MDB00000015,158,Head Injury
Biotin,MDB00000015,5823,Eosinophilic Esophagitis
Phenylacetic acid,MDB00000100,83,Chronic Kidney Disease
Phenylacetic acid,MDB00000100,203,Kidney Disease
Phenylacetic acid,MDB00000100,267,Phenylketonuria
Phenylacetic acid,MDB00000100,330,Uremia
Phenylacetic acid,MDB00000100,5823,Eosinophilic Esophagitis
Dimethylamine,MDB00000046,34,Pregnancy
Dimethylamine,MDB00000046,267,Phenylketonuria
Dimethylamine,MDB00000046,294,Rhabdomyolysis
Fumaric acid,MDB00000065,33,Alzheimer's Disease
Fumaric acid,MDB00000065,138,Fumarase Deficiency
Fumaric acid,MDB00000065,212,Lung Cancer
Sorbitol,MDB00000120,330,Uremia
Sorbitol,MDB00000120,5823,Eosinophilic Esophagitis
Sarcosine,MDB00000130,299,Sarcosinemia
Sarcosine,MDB00000130,5823,Eosinophilic Esophagitis
Phenol,MDB00000110,330,Uremia
Phenol,MDB00000110,5823,Eosinophilic Esophagitis
Dihydrobiopterin,MDB00000019,83,Chronic Kidney Disease
Dihydrobiopterin,MDB00000019,203,Kidney Disease
Acetic acid,MDB00000021,34,Pregnancy
Acetic acid,MDB00000021,44,Argininosuccinic Aciduria
Acetic acid,MDB00000021,220,Maple Syrup Urine Disease
Acetic acid,MDB00000021,267,Phenylketonuria
Acetic acid,MDB00000021,281,Propionic Acidemia
Acetic acid,MDB00000021,5988,Preeclampsia/Eclampsia
Pipecolic acid,MDB00000036,24,Adrenoleukodystrophy
Pipecolic acid,MDB00000036,26,Refsum Disease
Pipecolic acid,MDB00000036,37,Anemia
Pipecolic acid,MDB00000036,222,Meningitis
Pipecolic acid,MDB00000036,266,Peroxisomal Diogenesis Disorder
Pipecolic acid,MDB00000036,1621,Pyridoxine Dependent Epilepsy
Pipecolic acid,MDB00000036,1629,Infantile Refsum Disease
Pipecolic acid,MDB00000036,6070,Zellweger Syndrome
Dihydrouracil,MDB00000040,114,Dihydropyrimidinase Deficiency
Ornithine,MDB00000102,33,Alzheimer's Disease
Ornithine,MDB00000102,34,Pregnancy
Ornithine,MDB00000102,104,Cystinuria
Ornithine,MDB00000102,213,Lysinuric Protein Intolerance
Ornithine,MDB00000102,251,Obesity
Ornithine,MDB00000102,330,Uremia
Ornithine,MDB00000102,2093,Pearson Marrow Pancreas Syndrome
D-Glucose,MDB00000057,3,21 Hydroxylase Deficiency
D-Glucose,MDB00000057,11,Acute Myelogenous Leukemia
D-Glucose,MDB00000057,115,Diabetes Mellitus Type 2
D-Glucose,MDB00000057,290,Fanconi Syndrome
D-Glucose,MDB00000057,303,Sepsis
D-Glucose,MDB00000057,1297,"Fructose 1,6 Bisphosphatase Deficiency"
D-Glucose,MDB00000057,1506,Carnitine Palmitoyltransferase I Deficiency
D-Glucose,MDB00000057,1523,Familial Hyperinsulinemic Hypoglycemia
D-Glucose,MDB00000057,2270,Acute Myeloid Leukemia
D-Glucose,MDB00000057,4281,3 Hydroxyacyl Co A Dehydrogenase Deficiency
D-Glucose,MDB00000057,4299,"Congenital Adrenal Insufficiency with 46,XY Sex Reversal"
D-Glucose,MDB00000057,5904,Lipodystrophy
Homogentisic acid,MDB00000062,30,Alkaptonuria
Guanine,MDB00000063,33,Alzheimer's Disease
Glyceric acid,MDB00000067,149,Glutaric Acidemia Type 2
Glyceric acid,MDB00000067,154,Glycolic Aciduria
Glyceric acid,MDB00000067,1563,Primary Hyperoxaluria Type I
Formic acid,MDB00000068,34,Pregnancy
Formic acid,MDB00000068,230,Methyl Formate Exposure
Formic acid,MDB00000068,5705,Autosomal Dominant Polycystic Kidney Disease
Formic acid,MDB00000068,5988,Preeclampsia/Eclampsia
L-Tyrosine,MDB00000076,33,Alzheimer's Disease
L-Tyrosine,MDB00000076,157,Hawkinsinuria
L-Tyrosine,MDB00000076,303,Sepsis
L-Tyrosine,MDB00000076,557,Lewy Body Dementia
L-Tyrosine,MDB00000076,1195,Classic Citrullinemia
Palmitic acid,MDB00000104,5823,Eosinophilic Esophagitis
Ethanolamine,MDB00000071,220,Maple Syrup Urine Disease
Ethanolamine,MDB00000071,5705,Autosomal Dominant Polycystic Kidney Disease
Gentisic acid,MDB00000073,189,Idiopathic Oro Facial Pain
L-Malic acid,MDB00000075,33,Alzheimer's Disease
L-Malic acid,MDB00000075,42,Anoxia
L-Malic acid,MDB00000075,557,Lewy Body Dementia
L-Malic acid,MDB00000075,5823,Eosinophilic Esophagitis
L-Alanine,MDB00000078,33,Alzheimer's Disease
L-Alanine,MDB00000078,126,Epilepsy
L-Alanine,MDB00000078,133,Schizophrenia
L-Alanine,MDB00000078,159,Heart Failure
L-Alanine,MDB00000078,212,Lung Cancer
L-Alanine,MDB00000078,222,Meningitis
L-Alanine,MDB00000078,261,Paraquat Poisoning
L-Alanine,MDB00000078,2093,Pearson Marrow Pancreas Syndrome
L-Alanine,MDB00000078,2761,Amish Type Microcephaly
L-Alanine,MDB00000078,3049,Pyruvate Dehydrogenase Phosphatase Deficiency
L-Alanine,MDB00000078,5823,Eosinophilic Esophagitis
L-Proline,MDB00000079,34,Pregnancy
L-Proline,MDB00000079,151,Glutathione Synthetase Deficiency
L-Proline,MDB00000079,1370,Hyperprolinemia Type I
